0,56462925824.0,40173146112.0
1,43560144896.0,32131573760.0
2,38818447360.0,32113676288.0
3,38171934720.0,32225898496.0
4,37922217984.0,30113515520.0
5,37755879424.0,30331115520.0
6,37547712512.0,30854653952.0
7,37582868480.0,30138368000.0
8,37544038400.0,30258098176.0
9,37472030720.0,31682191360.0
10,37356040192.0,29675524096.0
11,37411762176.0,30061211648.0
12,37184937984.0,31043600384.0
13,37259309056.0,31812730880.0
14,37171302400.0,30163474432.0
15,37110587392.0,32286371840.0
16,37136265216.0,29677287424.0
17,37076168704.0,30782169088.0
18,37078970368.0,29735553024.0
19,37050015744.0,29651623936.0
20,37008048128.0,30580789248.0
21,36978446336.0,31809779712.0
22,36975316992.0,30731479040.0
23,36883664896.0,30426613760.0
24,36888346624.0,29881391104.0
