0,57782603776.0,45936177152.0
1,54091247616.0,47161311232.0
2,54002655232.0,45122195456.0
3,53848133632.0,47855030272.0
4,53540532224.0,48662179840.0
5,53395488768.0,44915695616.0
6,53229359104.0,45890752512.0
7,53123395584.0,48263032832.0
8,53200875520.0,44800376832.0
9,53066117120.0,45652897792.0
10,52987584512.0,45112598528.0
11,52833116160.0,44574334976.0
12,52673552384.0,45140094976.0
13,52558258176.0,44749791232.0
14,51265339392.0,42949939200.0
15,50958032896.0,43497332736.0
16,50618716160.0,43214688256.0
17,50546102272.0,43398144000.0
18,50450468864.0,43892101120.0
19,50292596736.0,42959659008.0
20,50115981312.0,42961092608.0
21,50062454784.0,43226939392.0
22,50477907968.0,41651929088.0
23,50079272960.0,42589511680.0
24,49964765184.0,43290267648.0
