0,61864550400.0,40931385344.0
1,44867375104.0,33234984960.0
2,39517028352.0,31751485440.0
3,38249660416.0,30660020224.0
4,37984849920.0,30359586816.0
5,37959163904.0,31335475200.0
6,37844910080.0,31021574144.0
7,37832118272.0,30743265280.0
8,37521190912.0,30617962496.0
9,37531627520.0,30492839936.0
10,37510873088.0,29863495680.0
11,37490569216.0,29965449216.0
12,37491449856.0,30771341312.0
13,37325553664.0,30751182848.0
14,37366243328.0,31480160256.0
15,37368479744.0,31384023040.0
16,37283344384.0,30524825600.0
17,37399666688.0,30207537152.0
18,37252874240.0,30337863680.0
19,37399973888.0,30583908352.0
20,37326622720.0,30115194880.0
21,37202878464.0,29911527424.0
22,37241098240.0,30463191040.0
23,37137563648.0,30592040960.0
24,37233016832.0,30647459840.0
