0,61093847040.0,39440117760.0
1,43045470208.0,32754137088.0
2,38724927488.0,33221316608.0
3,38097936384.0,30979950592.0
4,37686816768.0,30609336320.0
5,37743304704.0,31323168768.0
6,37660508160.0,31001620480.0
7,37494681600.0,30206932992.0
8,37521829888.0,31116599296.0
9,37587333120.0,31003262976.0
10,37511761920.0,30051954688.0
11,37335433216.0,30873440256.0
12,37425459200.0,30715756544.0
13,37231513600.0,30321815552.0
14,37310128128.0,32026253312.0
15,37200662528.0,30842324992.0
16,37123657728.0,30050248704.0
17,37079277568.0,30587361280.0
18,36921147392.0,31016630272.0
19,36980588544.0,32169793536.0
20,36897976320.0,32548644864.0
21,36894797824.0,29982965760.0
22,36732882944.0,29888825344.0
23,36635389952.0,30910283776.0
24,36600131584.0,30258038784.0
