0,61914206208.0,39521828864.0
1,43577479168.0,32017713152.0
2,38696091648.0,31583596544.0
3,37977817088.0,31052529664.0
4,37934428160.0,30790076416.0
5,37689331712.0,32321073152.0
6,37586653184.0,32396533760.0
7,37531561984.0,30607302656.0
8,37587361792.0,30944774144.0
9,37595619328.0,32382873600.0
10,37487788032.0,30298935296.0
11,37490507776.0,30923538432.0
12,37422530560.0,31611891712.0
13,37411106816.0,30235801600.0
14,37230202880.0,30578708480.0
15,37209247744.0,30521217024.0
16,37210533888.0,31200385024.0
17,37158539264.0,30992504832.0
18,37060923392.0,33080684544.0
19,37171167232.0,30182975488.0
20,36921262080.0,29677875200.0
21,36938579968.0,30891296768.0
22,36802060288.0,31271495680.0
23,36791296000.0,29962979328.0
24,36724162560.0,29926832128.0
