0,60854390784.0,45001842688.0
1,49402236928.0,37272965120.0
2,41947508736.0,32194945024.0
3,38922805248.0,31155517440.0
4,38278115328.0,31447865344.0
5,38044155904.0,30730940416.0
6,37763993600.0,31176642560.0
7,37682696192.0,30763098112.0
8,37563035648.0,30238625792.0
9,37557604352.0,30192465920.0
10,37485240320.0,31996014592.0
11,37289443328.0,31282173952.0
12,37162901504.0,30321367040.0
13,37211742208.0,30361577472.0
14,37019496448.0,30205511680.0
15,37034995712.0,30651164672.0
16,37012422656.0,29767933952.0
17,37022826496.0,30090145792.0
18,36921634816.0,30591336448.0
19,36855492608.0,32465186816.0
20,36856688640.0,31955003392.0
21,36741410816.0,29880965120.0
22,36849467392.0,31731466240.0
23,36636405760.0,30500466688.0
24,36665217024.0,31378100224.0
