0,57718038528.0,46593531904.0
1,54064357376.0,47092592640.0
2,53905973248.0,45094150144.0
3,53842681856.0,46172774400.0
4,53441736704.0,44843462656.0
5,53441019904.0,45808828416.0
6,53274710016.0,47943348224.0
7,53161328640.0,44532342784.0
8,53138280448.0,44723474432.0
9,53044977664.0,44337643520.0
10,52995563520.0,44326539264.0
11,52947529728.0,47498805248.0
12,52973494272.0,44641021952.0
13,52911386624.0,44319784960.0
14,52806053888.0,46024003584.0
15,52951584768.0,44910878720.0
16,52874194944.0,44979077120.0
17,52823097344.0,44402352128.0
18,52715012096.0,45921361920.0
19,52732125184.0,44215713792.0
20,52810137600.0,44576370688.0
21,52803133440.0,45800439808.0
22,52348125184.0,44051640320.0
23,51417931776.0,45303279616.0
24,50981785600.0,43264577536.0
