0,57865121792.0,48856432640.0
1,54013181952.0,45477625856.0
2,53855277056.0,45046177792.0
3,53396791296.0,45443510272.0
4,53431382016.0,45849387008.0
5,53418573824.0,46919118848.0
6,53395374080.0,45731786752.0
7,53144805376.0,45201547264.0
8,52991488000.0,44239491072.0
9,53038231552.0,44388487168.0
10,53065707520.0,45251719168.0
11,52749332480.0,44186181632.0
12,52698136576.0,44944936960.0
13,51632721920.0,47124553728.0
14,51109089280.0,43348541440.0
15,51108831232.0,42577670144.0
16,50921832448.0,43564904448.0
17,50584870912.0,42286219264.0
18,49116663808.0,39984091136.0
19,46979936256.0,38012157952.0
20,44578803712.0,36556296192.0
21,42866155520.0,35435520000.0
22,41052811264.0,34421600256.0
23,39786999808.0,33052188672.0
24,38528823296.0,31308210176.0
