0,57983590400.0,50657423360.0
1,53943259136.0,45280960512.0
2,53685108736.0,45633970176.0
3,53534560256.0,46281924608.0
4,53408423936.0,45000138752.0
5,53531725824.0,45044101120.0
6,53324521472.0,45815201792.0
7,53137240064.0,44395040768.0
8,53056049152.0,45548662784.0
9,53132169216.0,45035020288.0
10,52829155328.0,44119019520.0
11,51750727680.0,43750453248.0
12,51144830976.0,43394215936.0
13,51059027968.0,43955060736.0
14,50931261440.0,46999203840.0
15,50885931008.0,42661416960.0
16,50677440512.0,45455450112.0
17,50325868544.0,43698298880.0
18,48583516160.0,41105100800.0
19,46679543808.0,38597222400.0
20,45409329152.0,38328791040.0
21,44632862720.0,37327609856.0
22,44002443264.0,35695431680.0
23,43309150208.0,36772478976.0
24,42153365504.0,35477102592.0
