0,59478384640.0,43106304000.0
1,43876495360.0,35553247232.0
2,38662402048.0,31245017088.0
3,38176096256.0,30483474432.0
4,37847646208.0,30244179968.0
5,37747412992.0,30361036800.0
6,37748125696.0,32596588544.0
7,37721292800.0,32048498688.0
8,37467389952.0,30709420032.0
9,37565661184.0,31806644224.0
10,37588119552.0,30977351680.0
11,37435834368.0,30408208384.0
12,37349707776.0,31529457664.0
13,37456580608.0,32705046528.0
14,37378306048.0,31813877760.0
15,37259284480.0,30918037504.0
16,37195550720.0,30508191744.0
17,37188567040.0,31876460544.0
18,37148418048.0,30328164352.0
19,37146681344.0,30289676288.0
20,37190721536.0,32148375552.0
21,37178327040.0,29881028608.0
22,37102063616.0,30756319232.0
23,36991094784.0,29915383808.0
24,37042700288.0,30389090304.0
