0,56979406848.0,39133057024.0
1,41462067200.0,31485007872.0
2,38469611520.0,30755364864.0
3,38128635904.0,30495465472.0
4,37977440256.0,30294321152.0
5,37768769536.0,30664720384.0
6,37721174016.0,31388581888.0
7,37538553856.0,30843914240.0
8,37515649024.0,31009165312.0
9,37491482624.0,32182222848.0
10,37424021504.0,34001336320.0
11,37403291648.0,30374146048.0
12,37233582080.0,30258163712.0
13,37231632384.0,30352574464.0
14,37174419456.0,33891334144.0
15,37151674368.0,29915604992.0
16,37202472960.0,30593806336.0
17,37152129024.0,30445832192.0
18,37059522560.0,29739747328.0
19,37066694656.0,30313521152.0
20,37081890816.0,31534202880.0
21,37057589248.0,30075850752.0
22,36963246080.0,29722681344.0
23,36878807040.0,30170324992.0
24,36840816640.0,30249080832.0
