0,57847361536.0,46080868352.0
1,54250389504.0,45854801920.0
2,54124150784.0,45619585024.0
3,53910011904.0,46515974144.0
4,53870002176.0,45220831232.0
5,53780271104.0,45305421824.0
6,53604610048.0,45422854144.0
7,53575188480.0,44928299008.0
8,53385646080.0,45151420416.0
9,53264142336.0,44810129408.0
10,53239246848.0,44812808192.0
11,53227991040.0,46595604480.0
12,53170724864.0,44341014528.0
13,53017837568.0,44688338944.0
14,52951113728.0,45306380288.0
15,52926898176.0,44221280256.0
16,52813418496.0,48226107392.0
17,52865302528.0,44050862080.0
18,52783136768.0,43940339712.0
19,52718690304.0,44614717440.0
20,52650196992.0,43870310400.0
21,52711911424.0,45230116864.0
22,52615282688.0,43660767232.0
23,52439789568.0,44189904896.0
24,52047065088.0,41996541952.0
