0,61732270080.0,40307073024.0
1,43581841408.0,32158439424.0
2,38809481216.0,31658870784.0
3,38197014528.0,33632258048.0
4,37804466176.0,30400493568.0
5,37766709248.0,30281990144.0
6,37646409728.0,31576231936.0
7,37551849472.0,30168997888.0
8,37791121408.0,32132286464.0
9,37625131008.0,31067824128.0
10,37576003584.0,30367838208.0
11,37383618560.0,31984877568.0
12,37385035776.0,30410629120.0
13,37430743040.0,31597842432.0
14,37453299712.0,30462932992.0
15,37333577728.0,30094092288.0
16,37275750400.0,29746155520.0
17,37245521920.0,29841612800.0
18,37226930176.0,30511906816.0
19,37257875456.0,31854487552.0
20,37089824768.0,31586412544.0
21,37065191424.0,30798125056.0
22,36934717440.0,30898874368.0
23,36856086528.0,30779412480.0
24,36778323968.0,30738286592.0
