0,60519477248.0,42028429312.0
1,46720258048.0,34682556416.0
2,40270602240.0,33504018432.0
3,38401384448.0,31451267072.0
4,38167502848.0,30753183744.0
5,37821325312.0,30672666624.0
6,37565181952.0,30091612160.0
7,37511430144.0,30029590528.0
8,37488517120.0,30635505664.0
9,37400317952.0,29807368192.0
10,37233369088.0,29895290880.0
11,37319888896.0,29937825792.0
12,37173743616.0,30188490752.0
13,37008400384.0,31475720192.0
14,36993368064.0,30291849216.0
15,36939272192.0,31496900608.0
16,36963463168.0,30794915840.0
17,36891828224.0,30359742464.0
18,36792279040.0,31159625728.0
19,36932837376.0,30944835584.0
20,36893536256.0,29912662016.0
21,36725051392.0,30445133824.0
22,36788715520.0,29955268608.0
23,36719796224.0,30641819648.0
24,36643090432.0,31484024832.0
