0,57928507392.0,45799206912.0
1,53767028736.0,45000728576.0
2,53560778752.0,46885539840.0
3,53562580992.0,45855666176.0
4,53497634816.0,44893470720.0
5,53488046080.0,45004427264.0
6,53391200256.0,44934819840.0
7,53278191616.0,46186225664.0
8,53159354368.0,44464025600.0
9,53131698176.0,44293971968.0
10,53076680704.0,45898162176.0
11,53089476608.0,44872753152.0
12,53051793408.0,46082117632.0
13,53055094784.0,44418424832.0
14,52917084160.0,45765783552.0
15,52888862720.0,44596891648.0
16,52808810496.0,44223000576.0
17,52873003008.0,45526982656.0
18,52872085504.0,46819799040.0
19,52824629248.0,44834402304.0
20,52798619648.0,45213753344.0
21,52691017728.0,44369080320.0
